210282472	2456811.54972	21.074	0.051	
210282472	2456811.57016	21.046	0.052	
210282472	2456811.59059	20.998	0.053	
210282472	2456811.61102	21.182	0.049	
210282472	2456811.63145	20.918	0.050	
210282472	2456811.65189	21.048	0.047	
210282472	2456811.67232	21.141	0.057	
210282472	2456811.69275	21.036	0.046	
210282472	2456811.71318	21.020	0.049	
210282472	2456811.73361	20.951	0.056	
210282472	2456811.77448	21.098	0.058	
210282472	2456811.79491	21.130	0.059	
210282472	2456811.81534	21.145	0.056	
210282472	2456811.83578	21.111	0.050	
210282472	2456811.85621	21.312	0.065	
210282472	2456811.87664	20.981	0.056	
210282472	2456811.91750	20.965	0.050	
210282472	2456811.93794	20.850	0.037	
210282472	2456811.95837	20.875	0.043	
210282472	2456811.97880	20.823	0.043	
210282472	2456811.99923	20.879	0.046	
210282472	2456812.01967	20.838	0.042	
210282472	2456812.06053	20.870	0.041	
210282472	2456812.08096	20.729	0.035	
210282472	2456812.10139	20.889	0.045	
210282472	2456812.12183	20.819	0.046	
210282472	2456812.14226	20.701	0.041	
210282472	2456812.16269	20.938	0.055	
210282472	2456812.18312	20.875	0.049	
210282472	2456812.20356	20.809	0.051	
210282472	2456812.22399	20.959	0.051	
210282472	2456812.24442	21.110	0.043	
210282472	2456812.26485	21.077	0.059	
210282472	2456812.28528	21.057	0.055	
210282472	2456812.30572	21.185	0.061	
210282472	2456812.32615	20.999	0.040	
210282472	2456812.34658	21.204	0.056	
210282472	2456812.36701	21.090	0.054	
210282472	2456812.38745	21.259	0.064	
210282472	2456812.40788	21.066	0.059	
210282472	2456812.42831	21.076	0.053	
210282472	2456812.44874	21.092	0.061	
210282472	2456812.46917	21.138	0.055	
210282472	2456812.48961	21.152	0.053	
210282472	2456812.51004	21.122	0.063	
210282472	2456812.53047	21.245	0.057	
210282472	2456812.57134	21.179	0.066	
210282472	2456812.59177	21.014	0.048	
210282472	2456812.61220	21.060	0.052	
210282472	2456812.63263	20.914	0.053	
210282472	2456812.65307	20.807	0.046	
210282472	2456812.67350	20.883	0.045	
210282472	2456812.69393	20.724	0.039	
210282472	2456812.71436	20.580	0.034	
210282472	2456812.73479	20.692	0.048	
210282472	2456812.75523	20.813	0.041	
210282472	2456812.77566	20.955	0.048	
210282472	2456812.79609	20.756	0.040	
210282472	2456812.81652	20.734	0.038	
210282472	2456812.83696	20.868	0.041	
210282472	2456812.85739	20.965	0.050	
210282472	2456812.87782	21.006	0.053	
210282472	2456812.89825	21.089	0.053	
210282472	2456812.91868	20.938	0.048	
210282472	2456812.93912	21.149	0.048	
210282472	2456812.95955	20.976	0.047	
210282472	2456812.97998	21.073	0.056	
210282472	2456813.00041	21.032	0.054	
210282472	2456813.02084	21.056	0.049	
210282472	2456813.04128	20.968	0.041	
210282472	2456813.06171	21.014	0.052	
210282472	2456813.08214	20.941	0.048	
210282472	2456813.10257	21.026	0.051	
210282472	2456813.12301	21.204	0.047	
210282472	2456813.14344	20.980	0.048	
210282472	2456813.16387	21.166	0.061	
210282472	2456813.18430	21.014	0.054	
210282472	2456813.20473	21.077	0.050	
210282472	2456813.22517	21.102	0.054	
210282472	2456813.24560	21.152	0.060	
210282472	2456813.26603	21.257	0.070	
210282472	2456813.28646	21.048	0.058	
210282472	2456813.30690	20.994	0.037	
210282472	2456813.32733	20.820	0.045	
210282472	2456813.34776	20.824	0.050	
210282472	2456813.36819	20.757	0.045	
210282472	2456813.38862	20.840	0.047	
210282472	2456813.40906	20.771	0.038	
210282472	2456813.42949	20.776	0.036	
210282472	2456813.44992	20.740	0.044	
210282472	2456813.47035	20.709	0.039	
210282472	2456813.49079	20.855	0.048	
210282472	2456813.51122	20.810	0.043	
210282472	2456813.53165	20.924	0.043	
210282472	2456813.55208	20.916	0.046	
210282472	2456813.57251	20.814	0.045	
210282472	2456813.59295	20.912	0.048	
210282472	2456813.61338	20.960	0.051	
210282472	2456813.63381	20.829	0.050	
210282472	2456813.65424	20.971	0.047	
210282472	2456813.67468	20.928	0.050	
210282472	2456813.69511	21.050	0.056	
210282472	2456813.71554	20.894	0.039	
210282472	2456813.73597	20.958	0.053	
210282472	2456813.75640	21.123	0.063	
210282472	2456813.77684	21.064	0.057	
210282472	2456813.79727	21.099	0.063	
210282472	2456813.81770	20.998	0.046	
210282472	2456813.83813	21.143	0.054	
210282472	2456813.85857	21.031	0.054	
210282472	2456813.87900	21.001	0.052	
210282472	2456813.89943	21.106	0.054	
210282472	2456813.91986	20.921	0.045	
210282472	2456813.94029	21.019	0.053	
210282472	2456813.96073	21.077	0.054	
210282472	2456813.98116	20.926	0.047	
210282472	2456814.02202	21.015	0.055	
210282472	2456814.04246	20.951	0.045	
210282472	2456814.06289	20.966	0.044	
210282472	2456814.08332	20.911	0.045	
210282472	2456814.10375	20.641	0.038	
210282472	2456814.12418	20.666	0.039	
210282472	2456814.14462	20.726	0.036	
210282472	2456814.16505	20.822	0.041	
210282472	2456814.18548	20.795	0.038	
210282472	2456814.20591	20.934	0.045	
210282472	2456814.22634	20.883	0.038	
210282472	2456814.24678	20.847	0.041	
210282472	2456814.26721	20.919	0.037	
210282472	2456814.28764	20.944	0.046	
210282472	2456814.30807	20.819	0.035	
210282472	2456814.32851	20.924	0.052	
210282472	2456814.34894	20.869	0.046	
210282472	2456814.36937	20.889	0.045	
210282472	2456814.38980	21.043	0.047	
210282472	2456814.41023	20.977	0.046	
210282472	2456814.43067	21.014	0.043	
210282472	2456814.45110	21.030	0.052	
210282472	2456814.47153	21.008	0.042	
210282472	2456814.49196	21.041	0.055	
210282472	2456814.51240	20.925	0.059	
210282472	2456814.59412	21.070	0.061	
210282472	2456814.61456	21.145	0.056	
210282472	2456814.63499	21.136	0.064	
210282472	2456814.65542	21.221	0.062	
210282472	2456814.67585	21.118	0.064	
210282472	2456814.69629	21.111	0.051	
210282472	2456814.71672	21.152	0.063	
210282472	2456814.73715	21.047	0.054	
210282472	2456814.75758	21.060	0.054	
210282472	2456814.77801	20.967	0.044	
210282472	2456814.79845	20.728	0.040	
210282472	2456814.81888	20.786	0.049	
210282472	2456814.83931	20.882	0.044	
210282472	2456814.85974	20.819	0.041	
210282472	2456814.90061	20.831	0.052	
210282472	2456814.92104	20.712	0.036	
210282472	2456814.94147	20.858	0.046	
210282472	2456814.96190	20.980	0.047	
210282472	2456814.98234	20.989	0.060	
210282472	2456815.00277	20.960	0.061	
210282472	2456815.02320	21.002	0.051	
210282472	2456815.04363	21.008	0.052	
210282472	2456815.06406	21.088	0.054	
210282472	2456815.08450	20.997	0.045	
210282472	2456815.10493	21.002	0.050	
210282472	2456815.12536	21.050	0.058	
210282472	2456815.14579	21.164	0.067	
210282472	2456815.16623	21.134	0.058	
210282472	2456815.18666	20.948	0.050	
210282472	2456815.20709	21.067	0.057	
210282472	2456815.22752	21.181	0.055	
210282472	2456815.24795	21.029	0.053	
210282472	2456815.26839	21.217	0.052	
210282472	2456815.28882	21.236	0.067	
210282472	2456815.30925	21.147	0.060	
210282472	2456815.32968	21.117	0.063	
210282472	2456815.35011	21.168	0.058	
210282472	2456815.37055	21.222	0.071	
210282472	2456815.39098	21.057	0.052	
210282472	2456815.43184	21.132	0.052	
210282472	2456815.45228	20.971	0.049	
210282472	2456815.47271	20.940	0.043	
210282472	2456815.49314	20.935	0.043	
210282472	2456815.51357	20.647	0.037	
210282472	2456815.53400	20.653	0.044	
210282472	2456815.55444	20.766	0.048	
210282472	2456815.57487	20.763	0.040	
210282472	2456815.61573	20.879	0.039	
210282472	2456815.65660	20.884	0.041	
210282472	2456815.73833	20.812	0.045	
210282472	2456815.77919	20.945	0.053	
210282472	2456815.79962	20.954	0.046	
210282472	2456815.82005	20.983	0.055	
210282472	2456815.84049	20.941	0.047	
210282472	2456815.86092	21.034	0.043	
210282472	2456815.88135	21.035	0.058	
210282472	2456815.90178	21.248	0.046	
210282472	2456815.92221	21.144	0.054	
210282472	2456815.94265	21.068	0.048	
210282472	2456815.98351	21.191	0.063	
210282472	2456816.00394	21.133	0.052	
210282472	2456816.02438	21.141	0.058	
210282472	2456816.04481	21.107	0.062	
210282472	2456816.06524	21.008	0.048	
210282472	2456816.08567	21.090	0.049	
210282472	2456816.10610	21.162	0.077	
210282472	2456816.12654	21.113	0.053	
210282472	2456816.14697	20.928	0.043	
210282472	2456816.16740	20.847	0.048	
210282472	2456816.18783	20.875	0.043	
210282472	2456816.20827	20.812	0.040	
210282472	2456816.22870	20.732	0.035	
210282472	2456816.24913	20.696	0.032	
210282472	2456816.26956	20.798	0.043	
210282472	2456816.28999	20.846	0.048	
210282472	2456816.31043	20.778	0.030	
210282472	2456816.33086	20.854	0.046	
210282472	2456816.35129	20.818	0.045	
210282472	2456816.37172	20.834	0.042	
210282472	2456816.39215	20.799	0.046	
210282472	2456816.41259	20.977	0.049	
210282472	2456816.43302	20.925	0.031	
210282472	2456816.45345	20.960	0.049	
210282472	2456816.47388	20.957	0.037	
210282472	2456816.49432	21.042	0.066	
210282472	2456816.51475	21.046	0.066	
210282472	2456816.53518	21.072	0.060	
210282472	2456816.55561	21.047	0.062	
210282472	2456816.57604	21.113	0.062	
210282472	2456816.59648	21.094	0.052	
210282472	2456816.61691	21.177	0.055	
210282472	2456816.63734	21.220	0.055	
210282472	2456816.65777	21.147	0.051	
210282472	2456816.67820	21.108	0.061	
210282472	2456816.69864	21.051	0.048	
210282472	2456816.71907	20.994	0.052	
210282472	2456816.73950	21.158	0.053	
210282472	2456816.75993	21.074	0.051	
210282472	2456816.78036	21.156	0.061	
210282472	2456816.80080	21.122	0.058	
210282472	2456816.82123	21.167	0.063	
210282472	2456816.84166	21.100	0.050	
210282472	2456816.86209	21.169	0.060	
210282472	2456816.88253	21.028	0.048	
210282472	2456816.90296	20.864	0.044	
210282472	2456816.92339	20.811	0.040	
210282472	2456816.94382	20.717	0.040	
210282472	2456816.96425	20.796	0.044	
210282472	2456816.98469	20.762	0.039	
210282472	2456817.00512	20.810	0.039	
210282472	2456817.02555	20.751	0.041	
210282472	2456817.04598	20.793	0.040	
210282472	2456817.06641	20.890	0.042	
210282472	2456817.08685	20.947	0.049	
210282472	2456817.10728	20.852	0.039	
210282472	2456817.12771	20.856	0.049	
210282472	2456817.14814	20.948	0.049	
210282472	2456817.16858	20.933	0.046	
210282472	2456817.18901	20.927	0.051	
210282472	2456817.20944	21.026	0.041	
210282472	2456817.22987	20.981	0.056	
210282472	2456817.25030	21.067	0.061	
210282472	2456817.27074	21.018	0.054	
210282472	2456817.29117	21.006	0.052	
210282472	2456817.31160	21.047	0.054	
210282472	2456817.33203	20.966	0.050	
210282472	2456817.35246	20.836	0.050	
210282472	2456817.37290	21.016	0.053	
210282472	2456817.39333	21.057	0.064	
210282472	2456817.41376	20.939	0.049	
210282472	2456817.43419	21.106	0.052	
210282472	2456817.45463	20.911	0.052	
210282472	2456817.47506	21.088	0.055	
210282472	2456817.49549	21.008	0.053	
210282472	2456817.53635	21.139	0.054	
210282472	2456817.55679	20.967	0.047	
210282472	2456817.57722	20.951	0.047	
210282472	2456817.59765	20.873	0.042	
210282472	2456817.63851	20.780	0.044	
210282472	2456817.65895	20.739	0.036	
210282472	2456817.67938	20.754	0.037	
210282472	2456817.69981	20.740	0.040	
210282472	2456817.72024	20.888	0.036	
210282472	2456817.74067	20.751	0.034	
210282472	2456817.76111	20.809	0.051	
210282472	2456817.78154	20.697	0.031	
210282472	2456817.80197	20.900	0.052	
210282472	2456817.82240	20.771	0.041	
210282472	2456817.84284	20.874	0.051	
210282472	2456817.86327	20.911	0.052	
210282472	2456817.88370	20.879	0.052	
210282472	2456817.90413	20.904	0.051	
210282472	2456817.94500	21.066	0.050	
210282472	2456817.96543	21.031	0.065	
210282472	2456817.98586	21.118	0.062	
210282472	2456818.00629	21.156	0.070	
210282472	2456818.02672	20.984	0.047	
210282472	2456818.06759	21.000	0.053	
210282472	2456818.08802	21.232	0.068	
210282472	2456818.10845	21.113	0.057	
210282472	2456818.12888	21.259	0.059	
210282472	2456818.14932	21.208	0.067	
210282472	2456818.16975	20.938	0.051	
210282472	2456818.19018	21.087	0.059	
210282472	2456818.21061	21.014	0.047	
210282472	2456818.23105	21.094	0.050	
210282472	2456818.25148	21.136	0.055	
210282472	2456818.27191	21.077	0.052	
210282472	2456818.29234	21.069	0.049	
210282472	2456818.31277	20.933	0.050	
210282472	2456818.33321	20.836	0.051	
210282472	2456818.35364	20.839	0.050	
210282472	2456818.37407	20.708	0.038	
210282472	2456818.39450	20.799	0.040	
210282472	2456818.41493	20.766	0.035	
210282472	2456818.43537	20.876	0.048	
210282472	2456818.45580	20.829	0.043	
210282472	2456818.47623	20.853	0.045	
210282472	2456818.49666	20.887	0.054	
210282472	2456818.51709	20.818	0.042	
210282472	2456818.53753	20.766	0.046	
210282472	2456818.55796	20.836	0.043	
210282472	2456818.57839	20.951	0.055	
210282472	2456818.61926	21.081	0.049	
210282472	2456818.63969	20.935	0.043	
210282472	2456818.66012	20.986	0.045	
210282472	2456818.68055	21.099	0.052	
210282472	2456818.70098	21.015	0.046	
210282472	2456818.72142	20.908	0.048	
210282472	2456818.76228	21.116	0.058	
210282472	2456818.78271	20.971	0.053	
210282472	2456818.80314	21.082	0.055	
210282472	2456818.82358	21.066	0.055	
210282472	2456818.84401	21.129	0.056	
210282472	2456818.86444	20.911	0.049	
210282472	2456818.90530	21.192	0.058	
210282472	2456818.92574	21.276	0.074	
210282472	2456818.94617	21.120	0.064	
210282472	2456818.96660	21.036	0.059	
210282472	2456818.98703	21.202	0.064	
210282472	2456819.00747	21.097	0.055	
210282472	2456819.02790	20.834	0.044	
210282472	2456819.04833	20.798	0.042	
210282472	2456819.06876	20.772	0.049	
210282472	2456819.08919	20.695	0.042	
210282472	2456819.10963	20.688	0.039	
210282472	2456819.13006	20.802	0.037	
210282472	2456819.15049	20.864	0.043	
210282472	2456819.17092	20.817	0.042	
210282472	2456819.19135	20.902	0.043	
210282472	2456819.21179	20.955	0.054	
210282472	2456819.23222	20.823	0.042	
210282472	2456819.25265	20.955	0.049	
210282472	2456819.27308	21.007	0.049	
210282472	2456819.29351	20.877	0.035	
210282472	2456819.31395	20.865	0.044	
210282472	2456819.33438	20.889	0.045	
210282472	2456819.35481	20.856	0.046	
210282472	2456819.37524	20.898	0.046	
210282472	2456819.39567	20.864	0.050	
210282472	2456819.41611	21.098	0.055	
210282472	2456819.43654	20.972	0.051	
210282472	2456819.45697	20.992	0.051	
210282472	2456819.47740	20.977	0.047	
210282472	2456819.49784	20.988	0.059	
210282472	2456819.51827	21.142	0.063	
210282472	2456819.53870	20.861	0.052	
210282472	2456819.57956	20.905	0.037	
210282472	2456819.60000	20.889	0.044	
210282472	2456819.62043	20.907	0.056	
210282472	2456819.64086	21.059	0.047	
210282472	2456819.66129	21.181	0.063	
210282472	2456819.68172	21.055	0.047	
210282472	2456819.70216	21.046	0.053	
210282472	2456819.72259	20.947	0.040	
210282472	2456819.74302	20.924	0.050	
210282472	2456819.76345	20.726	0.044	
210282472	2456819.78388	20.682	0.038	
210282472	2456819.80432	20.740	0.042	
210282472	2456819.82475	20.798	0.046	
210282472	2456819.84518	20.779	0.037	
210282472	2456819.86561	20.753	0.045	
210282472	2456819.90648	20.815	0.038	
210282472	2456819.92691	20.785	0.040	
210282472	2456819.94734	20.928	0.044	
210282472	2456819.96777	20.748	0.039	
210282472	2456819.98820	20.782	0.047	
210282472	2456820.00864	20.897	0.042	
210282472	2456820.02907	20.957	0.051	
210282472	2456820.04950	20.921	0.036	
210282472	2456820.06993	21.032	0.055	
210282472	2456820.09037	20.952	0.057	
210282472	2456820.11080	20.958	0.046	
210282472	2456820.13123	21.145	0.063	
210282472	2456820.15166	21.019	0.051	
210282472	2456820.17209	20.939	0.058	
210282472	2456820.21296	21.052	0.057	
210282472	2456820.23339	21.200	0.057	
210282472	2456820.25382	21.081	0.051	
210282472	2456820.27425	21.098	0.059	
210282472	2456820.29469	20.924	0.042	
210282472	2456820.31512	21.031	0.052	
210282472	2456820.33555	21.239	0.070	
210282472	2456820.35598	21.127	0.057	
210282472	2456820.37641	21.089	0.054	
210282472	2456820.39685	21.169	0.062	
210282472	2456820.41728	20.887	0.045	
210282472	2456820.45814	20.834	0.044	
210282472	2456820.47857	20.757	0.041	
210282472	2456820.49901	20.610	0.039	
210282472	2456820.51944	20.759	0.046	
210282472	2456820.53987	20.642	0.035	
210282472	2456820.56030	20.777	0.043	
210282472	2456820.58073	20.845	0.041	
210282472	2456820.60117	20.792	0.048	
210282472	2456820.62160	20.966	0.048	
210282472	2456820.64203	20.985	0.038	
210282472	2456820.66246	20.927	0.042	
210282472	2456820.68289	20.952	0.049	
210282472	2456820.70333	20.848	0.047	
210282472	2456820.72376	21.000	0.046	
210282472	2456820.74419	21.063	0.047	
210282472	2456820.76462	20.814	0.041	
210282472	2456820.78506	21.046	0.044	
210282472	2456820.80549	20.869	0.040	
210282472	2456820.82592	21.013	0.052	
210282472	2456820.84635	21.113	0.052	
210282472	2456820.86678	21.109	0.052	
210282472	2456820.88722	21.096	0.063	
210282472	2456820.90765	21.226	0.063	
210282472	2456820.92808	21.057	0.047	
210282472	2456820.94851	21.266	0.075	
210282472	2456820.96894	20.910	0.042	
210282472	2456820.98938	21.055	0.052	
210282472	2456821.00981	21.089	0.054	
210282472	2456821.03024	21.128	0.062	
210282472	2456821.05067	21.140	0.054	
210282472	2456821.07110	21.215	0.057	
210282472	2456821.09154	21.186	0.059	
210282472	2456821.11197	21.114	0.055	
210282472	2456821.13240	21.014	0.047	
210282472	2456821.15283	20.923	0.049	
210282472	2456821.17326	20.924	0.040	
210282472	2456821.19370	20.747	0.041	
210282472	2456821.21413	20.763	0.044	
210282472	2456821.23456	20.735	0.040	
210282472	2456821.25499	20.739	0.044	
210282472	2456821.27542	20.758	0.042	
210282472	2456821.29586	20.828	0.049	
210282472	2456821.31629	20.818	0.044	
210282472	2456821.33672	20.775	0.039	
210282472	2456821.35715	20.886	0.041	
210282472	2456821.37758	21.114	0.056	
210282472	2456821.39802	20.884	0.050	
210282472	2456821.41845	21.028	0.044	
210282472	2456821.43888	20.963	0.048	
210282472	2456821.45931	20.899	0.047	
210282472	2456821.47974	20.990	0.041	
210282472	2456821.50018	20.984	0.048	
210282472	2456821.52061	21.087	0.044	
210282472	2456821.54104	20.883	0.051	
210282472	2456821.56147	21.134	0.052	
210282472	2456821.58191	20.987	0.058	
210282472	2456821.60234	21.066	0.051	
210282472	2456821.62277	20.915	0.050	
210282472	2456821.64320	21.186	0.075	
210282472	2456821.66363	20.949	0.051	
210282472	2456821.68407	21.008	0.054	
210282472	2456821.70450	21.209	0.063	
210282472	2456821.72493	21.192	0.060	
210282472	2456821.74536	20.989	0.056	
210282472	2456821.78623	21.045	0.048	
210282472	2456821.80666	21.178	0.050	
210282472	2456821.82709	21.092	0.056	
210282472	2456821.86795	21.022	0.059	
210282472	2456821.88839	20.971	0.061	
210282472	2456821.90882	20.876	0.046	
210282472	2456821.92925	20.840	0.054	
210282472	2456821.94968	20.829	0.043	
210282472	2456821.97011	20.904	0.051	
210282472	2456821.99055	20.873	0.055	
210282472	2456822.01098	20.784	0.041	
210282472	2456822.03141	20.946	0.058	
210282472	2456822.05184	20.945	0.048	
210282472	2456822.07227	20.848	0.041	
210282472	2456822.09271	20.969	0.055	
210282472	2456822.11314	20.942	0.052	
210282472	2456822.13357	21.111	0.061	
210282472	2456822.15400	20.978	0.039	
210282472	2456822.17443	21.034	0.058	
210282472	2456822.19487	21.104	0.062	
210282472	2456822.21530	21.067	0.055	
210282472	2456822.23573	21.166	0.049	
210282472	2456822.25616	21.025	0.047	
210282472	2456822.27659	21.040	0.048	
210282472	2456822.29703	21.073	0.048	
210282472	2456822.31746	20.927	0.050	
210282472	2456822.33789	21.169	0.058	
210282472	2456822.35832	21.105	0.049	
210282472	2456822.37875	21.138	0.052	
210282472	2456822.39919	21.028	0.050	
210282472	2456822.41962	20.980	0.047	
210282472	2456822.44005	21.120	0.057	
210282472	2456822.46048	21.106	0.057	
210282472	2456822.48091	21.157	0.064	
210282472	2456822.50135	21.057	0.052	
210282472	2456822.52178	20.903	0.043	
210282472	2456822.54221	21.094	0.052	
210282472	2456822.56264	20.962	0.055	
210282472	2456822.58307	20.960	0.047	
210282472	2456822.60351	20.781	0.044	
210282472	2456822.62394	20.748	0.040	
210282472	2456822.64437	20.937	0.052	
210282472	2456822.66480	20.802	0.036	
210282472	2456822.68523	20.731	0.043	
210282472	2456822.70567	20.964	0.048	
210282472	2456822.72610	20.925	0.049	
210282472	2456822.74653	20.870	0.047	
210282472	2456822.76696	20.659	0.029	
210282472	2456822.78739	20.817	0.038	
210282472	2456822.80783	20.881	0.045	
210282472	2456822.82826	20.795	0.062	
210282472	2456822.84869	21.109	0.051	
210282472	2456822.86912	21.025	0.054	
210282472	2456822.88955	20.935	0.051	
210282472	2456822.90999	21.116	0.046	
210282472	2456822.93042	21.068	0.059	
210282472	2456822.95085	21.077	0.059	
210282472	2456822.97128	21.039	0.053	
210282472	2456822.99171	20.999	0.059	
210282472	2456823.01215	21.105	0.060	
210282472	2456823.03258	21.181	0.053	
210282472	2456823.05301	21.024	0.057	
210282472	2456823.07344	21.060	0.054	
210282472	2456823.09387	21.010	0.048	
210282472	2456823.11431	20.931	0.058	
210282472	2456823.13474	20.880	0.034	
210282472	2456823.15517	21.057	0.061	
210282472	2456823.17560	20.918	0.043	
210282472	2456823.19603	21.117	0.056	
210282472	2456823.21647	20.999	0.052	
210282472	2456823.23690	21.021	0.049	
210282472	2456823.25733	20.936	0.048	
210282472	2456823.27776	20.855	0.057	
210282472	2456823.29820	20.730	0.041	
210282472	2456823.31863	20.780	0.038	
210282472	2456823.33906	20.861	0.048	
210282472	2456823.35949	20.805	0.049	
210282472	2456823.37992	20.766	0.035	
210282472	2456823.40036	20.761	0.039	
210282472	2456823.42079	20.832	0.043	
210282472	2456823.44122	20.729	0.039	
210282472	2456823.46165	20.895	0.053	
210282472	2456823.48208	20.760	0.047	
210282472	2456823.50252	20.981	0.048	
210282472	2456823.52295	20.805	0.040	
210282472	2456823.54338	20.812	0.045	
210282472	2456823.56381	20.872	0.044	
210282472	2456823.58424	21.094	0.056	
210282472	2456823.60468	21.004	0.053	
210282472	2456823.62511	20.918	0.038	
210282472	2456823.64554	20.965	0.058	
210282472	2456823.66597	21.056	0.064	
210282472	2456823.68640	20.973	0.056	
210282472	2456823.70684	20.971	0.046	
210282472	2456823.72727	20.937	0.036	
210282472	2456823.74770	20.883	0.044	
210282472	2456823.76813	21.076	0.056	
210282472	2456823.78856	20.955	0.044	
210282472	2456823.82943	21.270	0.071	
210282472	2456823.84986	21.251	0.067	
210282472	2456823.87029	21.111	0.066	
210282472	2456823.89072	21.198	0.060	
210282472	2456823.91115	21.109	0.054	
210282472	2456823.93159	21.254	0.060	
210282472	2456823.95202	21.259	0.071	
210282472	2456823.97245	21.174	0.066	
210282472	2456823.99288	21.042	0.056	
210282472	2456824.01332	20.951	0.048	
210282472	2456824.07461	20.821	0.043	
210282472	2456824.09504	20.678	0.040	
210282472	2456824.11547	20.785	0.042	
210282472	2456824.13591	20.932	0.044	
210282472	2456824.15634	20.891	0.040	
210282472	2456824.17677	20.896	0.045	
210282472	2456824.19720	20.878	0.034	
210282472	2456824.21764	20.948	0.041	
210282472	2456824.23807	20.822	0.045	
210282472	2456824.25850	20.943	0.052	
210282472	2456824.27893	21.054	0.065	
210282472	2456824.31979	20.887	0.046	
210282472	2456824.34023	21.188	0.065	
210282472	2456824.36066	21.192	0.055	
210282472	2456824.38109	21.119	0.059	
210282472	2456824.40152	20.938	0.057	
210282472	2456824.42195	21.153	0.052	
210282472	2456824.44239	21.143	0.067	
210282472	2456824.46282	21.160	0.063	
210282472	2456824.48325	21.208	0.055	
210282472	2456824.50368	21.225	0.052	
210282472	2456824.52411	21.259	0.056	
210282472	2456824.54455	20.980	0.048	
210282472	2456824.56498	21.221	0.065	
210282472	2456824.58541	21.234	0.054	
210282472	2456824.60584	21.141	0.064	
210282472	2456824.62627	21.204	0.058	
210282472	2456824.64671	21.049	0.055	
210282472	2456824.66714	21.293	0.068	
210282472	2456824.68757	21.018	0.056	
210282472	2456824.70800	20.967	0.044	
210282472	2456824.72843	20.834	0.042	
210282472	2456824.74887	20.695	0.041	
210282472	2456824.76930	20.669	0.042	
210282472	2456824.78973	20.822	0.043	
210282472	2456824.81016	20.814	0.041	
210282472	2456824.83059	20.797	0.036	
210282472	2456824.85103	20.779	0.043	
210282472	2456824.87146	20.938	0.051	
210282472	2456824.89189	20.824	0.042	
210282472	2456824.91232	20.791	0.041	
210282472	2456824.93275	20.901	0.046	
210282472	2456824.95319	20.859	0.041	
210282472	2456824.97362	20.966	0.052	
210282472	2456824.99405	20.877	0.046	
210282472	2456825.01448	20.919	0.050	
210282472	2456825.03491	21.104	0.058	
210282472	2456825.05535	21.041	0.054	
210282472	2456825.07578	21.090	0.052	
210282472	2456825.09621	20.997	0.057	
210282472	2456825.11664	21.097	0.050	
210282472	2456825.13707	21.003	0.044	
210282472	2456825.15751	21.014	0.055	
210282472	2456825.17794	21.132	0.062	
210282472	2456825.19837	21.003	0.049	
210282472	2456825.21880	21.053	0.051	
210282472	2456825.23923	20.905	0.051	
210282472	2456825.25967	21.071	0.050	
210282472	2456825.28010	21.145	0.048	
210282472	2456825.30053	21.063	0.057	
210282472	2456825.32096	21.305	0.071	
210282472	2456825.34139	21.123	0.055	
