771
227.6129443  67.4099885  -2.17  0.111532614161  -254.1  2.20041427796  0.0289502762431  0.0975596512667    1
227.5997398  67.34381  -1.81  0.111537066625  -245.75  2.20041434713  -0.0250819672131  0.105873439561    1
227.59070835  67.3324305  -2.015  0.111532362116  -249.007699901  2.30153135751  -0.06  0.132362201684    1
227.5198699  67.363103  -1.845  0.111558976582  -247.05  2.3418475848  0.054262295082  0.107218859586    1
227.57059915  67.2284975  -2.44070588235  0.143627616954  -247.857202331  2.55887987797  0.04  0.21    1
227.5899776  67.333779  -2.08369811321  0.120392424314  -249.3  2.34201441624  0.122866242038  0.184927083112    1
227.5065  67.194111  -1.70796551724  0.125432020331  -240.826629571  2.69989174829  -0.43  0.47    1
227.4156667  67.206889  -2.06865882353  0.16893947572  -249.607692308  3.59592935782  0.307424441524  1.12187301211    1
227.5169583  67.196  -2.4936442726  0.399077288623  -247.580610058  6.98640096561  0.7  0.35    1
227.481375  67.221944  -1.7923566879  0.369917015947  -252.175306062  7.33400807904  -0.0  0.48    1
227.4983137  67.3181895  -1.45651685393  0.239690580503  -229.865373609  4.71789376483  -0.54  0.42    1
227.56178525  67.3577675  -1.51567567568  0.318209531219  -250.2245196  9.90898757157  -0.06  0.58    1
227.59340805  67.3653855  -2.7  0.96  -243.89173523  11.7771451582  -99.0  -99.0    1
227.59715915  67.2976645  -2.08  0.29  -236.808129144  5.00065775755  0.53  0.32    1
227.02831885  67.0529365  -2.34913793103  0.130574775881  -247.308679245  2.40009085245  -0.144458438287  0.560653363211    1
226.95209  67.2178395  -2.125  0.11155562807  -252.8  2.20041443797  0.145390334572  0.177633562717    1
227.04842015  67.057081  -1.71191082803  0.20866857218  -241.295121951  3.03168871028  -0.446282568807  1.88963034442    1
226.9499998  67.246652  -2.20470588235  0.141348559274  -252.241447964  2.42519729519  0.0451849405548  0.292109313319    1
227.1836937  67.0497235  -2.10358078603  0.177444127209  -239.505857988  3.22694775617  0.1  0.21    1
227.14058245  67.0380215  -2.84  0.35  -255.008765288  5.03699168045  0.45  0.52    1
227.14800305  67.0806015  -2.42322620266  0.622457374189  -246.546999449  6.44694026816  -99.0  -99.0    1
227.0741536  67.041049  -1.63  0.27  -236.234618283  19.0204015822  -99.0  -99.0    1
227.312  67.295778  -2.14  0.111528456329  -252.4  2.20041457624  -0.0802762430939  0.097532600471    1
227.2832917  67.231583  -2.36  0.125675285414  -248.75  2.34183627098  0.255431906615  0.320156490046    1
227.308625  67.188417  -2.392  0.159191431306  -247.393574661  2.42525238318  0.0322599305823  0.252935598641    1
227.3010833  67.224333  -3.06833117723  0.231301211436  -254.65  2.48325891507  0.45  0.32    1
227.1400625  67.207861  -1.94680511182  0.133362283061  -256.365278934  2.56192037502  -0.169836065574  0.743007783633    1
227.2899167  67.257361  -2.20534441805  0.161521787207  -239.299219304  2.87026598211  -0.0448322147651  0.229891785473    1
227.3539167  67.278778  -1.82572052402  0.176666217218  -250.255491931  3.62693566268  0.120639625585  0.300437045894    1
227.20554165  67.211806  -2.81071536524  0.40141809482  -251.35  5.02994366161  -99.0  -99.0    1
227.34  67.255833  -1.16384615385  0.252125550042  -247.703451777  11.6592695211  -0.319322812052  0.796956837253    1
227.365125  67.267694  -2.36631168584  0.873598911764  -238.661142608  13.4477404341  -99.0  -99.0    1
227.2187083  67.322917  -1.97527725183  0.53768660478  -250.149972107  17.2454846421  -99.0  -99.0    1
227.57729835  67.2919205  -2.13345011424  0.32519304069  -240.894290375  4.04415861678  0.41  0.42    1
227.6245421  67.2844435  -1.93987775061  0.258158451316  -259.853793103  4.21094450641  0.03  0.38    1
227.6157567  67.3295245  -1.58706303725  0.20303924937  -245.649180328  3.05648177426  0.143968012186  0.25331786573    1
227.6214938  67.3363655  -3.47  0.91  -263.676887113  11.0855396177  -99.0  -99.0    1
227.6460325  67.3264975  -2.42988235294  0.164473388611  -264.133102253  2.51820273958  0.242289512555  0.73014233324    1
227.6624105  67.3320225  -2.17741797432  0.336924382506  -251.572210953  4.17423945686  0.78  0.38    1
227.711007  67.3127765  -2.30893103448  0.132956825777  -243.251040724  2.42466591597  0.0880530973451  0.56013972817    1
227.75217635  67.3466635  -1.63276649746  0.159095482595  -241.637903757  3.0026560585  0.0242413793103  0.202256310151    1
227.74379715  67.358057  -2.37235294118  0.142032466255  -246.245840555  2.51643654252  0.210103626943  0.611646790318    1
227.7208776  67.3723305  -2.175  0.125715007829  -236.258490566  2.40116488717  0.262635294118  0.282280160824    1
227.7747429  67.378894  -1.86029411765  0.264932949341  -242.059201278  4.86780181274  -0.26  0.38    1
227.83170555  67.3764215  -2.15  0.11153116662  -240.95  2.20041426189  0.005  0.0870948778333    1
227.8725854  67.36178  -2.35433962264  0.120783407954  -247.376561086  2.42501179465  0.133279445727  0.160508218339    1
227.8600332  67.381834  -1.79601945525  0.415667817067  -261.15520362  10.0579347878  -99.0  -99.0    1
227.91229915  67.3669775  -1.179952  0.280637323625  -233.483741712  5.00528955143  -0.43  0.31    1
227.84350585  67.408476  -2.56959016393  0.355649985428  -250.312651576  4.35085861594  0.54  0.31    1
227.89263465  67.3923305  -2.20352941176  0.51184635586  -249.172321244  9.28215590137  0.44730854606  2.75458613354    1
227.8653616  67.4261435  -2.26620689655  0.32370478714  -240.517723052  6.51702533121  -99.0  -99.0    1
227.87871325  67.4231675  -2.21397476341  0.138280821467  -244.399917012  2.60908472666  -0.35  0.22    1
227.98346685  67.3922845  -2.59943396226  0.398483852  -246.098571995  4.11426820291  0.06  0.78    1
227.89821735  67.446526  -1.995  0.139904106743  -237.25  2.48326694436  0.177806361085  0.210575999246    1
227.98140565  67.41923  -1.76804878049  0.143144224596  -250.85  2.20041422781  0.66  0.17    1
227.95800465  67.449329  -2.63624783362  0.29616397509  -242.058800922  2.70141806857  0.600063263041  1.99533960279    1
228.01996945  67.4274975  -2.38725571726  0.175824395421  -254.2  2.7662261652  0.481091743119  0.722134059027    1
228.04450485  67.433892  -2.33109433962  0.120234878852  -246.308679245  2.40009121137  0.254731861199  0.149827445934    1
226.9820372  67.1071905  -2.24  0.125672907247  -245.05  2.34184114485  0.0466615384615  0.260210570098    1
226.95207935  67.0828065  -2.605  0.267114162347  -255.049808917  3.0635186761  0.44  0.41    1
226.8633754  67.04203  -2.30539936102  0.133705709133  -256.65  2.34183987159  0.399931034483  0.272587534345    1
227.6694643  67.28734  -1.90803773585  0.120742234413  -259.3  2.34183607965  0.131150943396  0.258099549231    1
